Date,Open,High,Low,Close,Volume,Adj Close
2011-05-20,86.389999,86.480003,84.389999,85.050003,10130400,19.931249
2011-05-19,85.190002,86.160004,85.040001,86.110001,8239600,20.179656
2011-05-18,84.889999,85.599998,84.529999,84.830002,9857600,19.879692
2011-05-17,84.82,85.019997,83.970001,84.889999,9972400,19.893752
2011-05-16,85.739998,86.260002,85.019997,85.269997,10656800,19.982804
2011-05-13,84.720001,86.529999,84.699997,86.260002,14448800,20.214809
2011-05-12,82.639999,84.699997,82.440002,84.580002,10240800,19.821105
2011-05-11,83.169998,83.660004,82.199997,82.660004,8601600,19.371158
2011-05-10,83.25,83.699997,82.730003,83.50,10405600,19.568009
2011-05-09,81.800003,82.970001,81.699997,82.910004,6536800,19.429745
2011-05-06,83.190002,83.43,81.760002,82.019997,9624800,19.221174
2011-05-05,82.699997,83.339996,82.089996,82.610001,9631200,19.35944
2011-05-04,82.480003,83.00,81.410004,82.790001,11956000,19.401623
2011-05-03,82.349998,82.599998,81.540001,81.660004,8710800,19.136811
2011-05-02,82.779999,83.480003,82.00,82.239998,12402400,19.272731
2011-04-29,82.260002,82.529999,81.75,82.32,8844400,19.291479
2011-04-28,81.080002,82.730003,80.599998,82.57,10064000,19.350066
2011-04-27,80.059998,81.230003,79.919998,81.120003,9981200,19.010263
2011-04-26,80.089996,80.599998,79.400002,79.959999,7317600,18.738419
2011-04-25,80.610001,80.910004,79.879997,80.110001,6976000,18.773572
2011-04-21,80.629997,80.629997,79.839996,80.190002,8706000,18.79232
2011-04-20,79.440002,80.25,79.260002,80.07,14865200,18.764198
2011-04-19,78.669998,79.550003,78.489998,78.730003,10802800,18.450173
2011-04-18,78.07,78.650002,77.199997,78.580002,11543200,18.415021
2011-04-15,80.410004,80.410004,78.669998,78.730003,13746800,18.450173
2011-04-14,78.860001,80.269997,78.650002,80.080002,14087600,18.766542
2011-04-13,78.18,79.529999,78.150002,79.410004,12069600,18.609529
2011-04-12,77.519997,78.370003,77.349998,78.199997,8850000,18.325967
2011-04-11,77.260002,78.139999,77.25,78.129997,8329200,18.309563
2011-04-08,78.669998,79.00,77.059998,77.389999,10769600,18.136147
2011-04-07,78.639999,78.639999,77.019997,78.089996,14822800,18.300189
2011-04-06,78.639999,79.00,78.239998,78.669998,15684000,18.436111
2011-04-05,77.18,78.00,76.849998,77.93,12783200,18.262694
2011-04-04,76.779999,77.559998,76.349998,77.410004,9965200,18.140834
2011-04-01,75.940002,76.900002,75.82,76.529999,12892400,17.934608
2011-03-31,76.489998,76.610001,75.620003,75.699997,13097200,17.740099
2011-03-30,76.470001,77.00,76.239998,76.75,9911200,17.986164
2011-03-29,76.099998,76.650002,75.620003,76.360001,15672400,17.894769
2011-03-28,76.68,76.989998,75.800003,75.889999,14793600,17.784625
2011-03-25,76.830002,77.599998,76.620003,76.660004,18833600,17.965074
2011-03-24,77.480003,77.839996,76.400002,76.730003,17726800,17.981478
2011-03-23,75.18,77.699997,75.050003,77.220001,48562000,18.096308
2011-03-22,76.650002,77.00,69.43,75.449997,36628400,17.681512
2011-03-21,77.620003,77.949997,76.620003,76.839996,23426000,18.007255
2011-03-18,77.989998,78.650002,76.830002,77.589996,78895200,18.183015
2011-03-17,85.57,85.739998,84.489998,85.410004,13822000,20.015614
2011-03-16,85.00,85.870003,84.050003,84.82,10024800,19.877348
2011-03-15,84.629997,85.82,84.00,85.330002,9891200,19.996866
2011-03-14,86.860001,86.879997,85.360001,86.209999,10236000,20.203091
2011-03-11,87.480003,87.589996,85.470001,87.169998,14917200,20.428064
2011-03-10,88.25,89.07,87.540001,88.18,9078400,20.664755
2011-03-09,88.760002,89.660004,88.25,88.949997,9950400,20.845202
2011-03-08,89.150002,89.669998,88.830002,89.190002,9622000,20.901447
2011-03-07,90.00,91.120003,88.269997,88.919998,16266400,20.838172
2011-03-04,89.809998,90.00,89.339996,89.879997,10181600,21.063145
2011-03-03,88.910004,89.989998,88.900002,89.839996,10421200,21.053771
2011-03-02,87.660004,89.230003,87.230003,88.330002,9465200,20.62726
2011-03-01,89.650002,89.809998,87.510002,87.699997,13718400,20.480139
2011-02-28,88.290001,89.160004,87.949997,89.029999,10352800,20.790727
2011-02-25,86.669998,88.300003,86.540001,87.980003,8998400,20.545527
2011-02-24,85.919998,86.919998,85.50,86.519997,8765200,20.204579
2011-02-23,86.889999,87.830002,85.790001,86.190002,11854400,20.127517
2011-02-22,87.599998,88.32,86.910004,87.230003,10978800,20.370383
2011-02-18,86.480003,88.830002,86.00,88.82,14709200,20.741687
2011-02-17,84.739998,86.080002,84.400002,86.040001,11937200,20.092488
2011-02-16,85.519997,85.949997,85.120003,85.75,8908800,20.024766
2011-02-15,85.269997,85.589996,84.620003,85.550003,8109600,19.978061
2011-02-14,86.32,86.540001,85.449997,85.769997,7376000,20.029435
2011-02-11,86.449997,86.709999,85.959999,86.209999,7392800,20.132187
2011-02-10,86.919998,87.440002,86.260002,86.790001,6752400,20.267632
2011-02-09,86.709999,87.699997,86.449997,87.25,8368800,20.375053
2011-02-08,86.68,86.809998,86.18,86.709999,6836800,20.248949
2011-02-07,85.800003,86.800003,85.660004,86.50,8380800,20.199909
2011-02-04,84.010002,85.889999,83.809998,85.739998,9636400,20.02243
2011-02-03,83.57,84.300003,83.379997,83.800003,10352400,19.569393
2011-02-02,83.43,83.940002,83.120003,83.910004,7764400,19.595081
2011-02-01,82.75,83.699997,82.620003,83.550003,9705200,19.511011
2011-01-31,81.519997,82.559998,81.010002,82.480003,7680800,19.26114
2011-01-28,82.910004,82.980003,81.300003,81.459999,8968000,19.022943
2011-01-27,84.07,84.339996,82.690002,82.769997,9769600,19.32886
2011-01-26,83.139999,84.169998,82.790001,84.00,10357600,19.616097
2011-01-25,82.57,82.949997,81.919998,82.879997,7434000,19.354548
2011-01-24,82.00,82.900002,81.50,82.660004,8115600,19.303174
2011-01-21,83.510002,83.559998,82.190002,82.300003,7430400,19.219105
2011-01-20,83.199997,83.650002,82.50,83.07,9431200,19.398919
2011-01-19,84.089996,84.169998,82.830002,83.660004,10901200,19.536699
2011-01-18,84.419998,84.980003,83.870003,84.059998,9024400,19.630108
2011-01-14,82.620003,84.300003,82.370003,84.07,8390800,19.632444
2011-01-13,83.830002,83.830002,82.449997,82.559998,9774400,19.27982
2011-01-12,84.400002,84.489998,83.68,83.730003,9653600,19.553046
2011-01-11,84.199997,84.800003,83.620003,84.019997,5563200,19.620767
2011-01-10,83.25,84.489998,83.059998,84.169998,8914400,19.655796
2011-01-07,83.699997,83.949997,83.269997,83.529999,8174400,19.50634
2011-01-06,84.449997,84.50,83.559998,83.760002,8057200,19.560051
2011-01-05,83.650002,84.830002,83.510002,84.519997,11598800,19.737529
2011-01-04,85.599998,85.75,83.75,83.970001,13797600,19.609091
2011-01-03,85.830002,86.580002,85.260002,86.089996,8566400,20.104163
2010-12-31,85.400002,85.839996,85.120003,85.419998,5796000,19.947702
2010-12-30,85.300003,86.120003,85.120003,85.760002,5910000,20.027101
2010-12-29,86.540001,86.540001,85.25,85.269997,6960400,19.912673
2010-12-28,86.239998,86.779999,86.110001,86.330002,8459600,20.160211
2010-12-27,85.980003,86.080002,85.50,85.830002,6373600,20.043448
2010-12-23,86.93,87.00,85.43,86.050003,13772800,20.094824
2010-12-22,87.00,88.25,86.599998,86.949997,33224000,20.304995
2010-12-21,91.00,92.489998,90.480003,92.300003,25000000,21.554355
2010-12-20,90.529999,90.870003,89.629997,90.269997,8692800,21.080298
2010-12-17,89.360001,90.349998,89.279999,90.050003,11552400,21.028924
2010-12-16,88.540001,89.25,87.769997,89.230003,7224400,20.837433
2010-12-15,89.269997,89.599998,88.43,88.580002,7000800,20.685642
2010-12-14,88.980003,89.739998,88.510002,89.279999,7558800,20.849108
2010-12-13,89.639999,90.519997,89.010002,89.230003,12956400,20.837433
2010-12-10,87.760002,88.389999,87.50,87.800003,5095200,20.503492
2010-12-09,88.139999,88.50,87.239998,87.470001,6420400,20.426429
2010-12-08,87.449997,87.650002,86.400002,87.32,5462800,20.3914
2010-12-07,88.389999,88.449997,87.120003,87.190002,7686800,20.361042
2010-12-06,87.510002,87.959999,87.040001,87.730003,4806400,20.487146
2010-12-03,87.510002,87.980003,86.82,87.529999,8116400,20.44044
2010-12-02,87.839996,88.00,86.959999,87.830002,6449200,20.510498
2010-12-01,87.480003,88.279999,87.400002,87.639999,7963600,20.393736
2010-11-30,84.50,86.599998,84.370003,86.129997,13166000,20.04236
2010-11-29,85.400002,85.400002,83.919998,85.160004,9700400,19.816643
2010-11-26,86.309998,86.599998,85.900002,85.959999,4050400,20.002801
2010-11-24,85.440002,86.970001,85.440002,86.529999,8905600,20.13544
2010-11-23,85.050003,85.879997,84.879997,85.260002,6632000,19.839913
2010-11-22,85.080002,86.00,85.080002,85.919998,7275600,19.993493
2010-11-19,82.870003,86.32,82.870003,85.809998,19276800,19.967896
2010-11-18,82.169998,82.940002,82.169998,82.470001,8432000,19.190682
2010-11-17,80.779999,81.93,80.57,81.389999,10762000,18.939367
2010-11-16,81.580002,82.239998,80.260002,80.510002,12930800,18.734593
2010-11-15,82.910004,82.940002,81.699997,81.800003,7975600,19.034775
2010-11-12,83.190002,83.650002,82.040001,82.620003,7630400,19.225588
2010-11-11,83.349998,83.800003,82.989998,83.669998,6689600,19.46992
2010-11-10,83.139999,83.989998,82.82,83.879997,8811200,19.518787
2010-11-09,83.650002,83.690002,82.879997,83.199997,9705200,19.360552
2010-11-08,83.660004,83.839996,82.959999,83.610001,7300400,19.455959
2010-11-05,83.239998,84.110001,83.239998,84.110001,9038800,19.572309
2010-11-04,82.720001,83.489998,82.400002,83.410004,9876000,19.40942
2010-11-03,81.730003,82.169998,80.959999,81.830002,7029200,19.041755
2010-11-02,81.800003,82.239998,81.510002,81.75,7117600,19.023139
2010-11-01,81.879997,82.00,80.589996,81.099998,7583200,18.871884
2010-10-29,80.940002,81.489998,80.650002,81.440002,8051600,18.951003
2010-10-28,81.309998,81.699997,80.57,81.110001,6505600,18.874212
2010-10-27,81.239998,81.349998,80.269997,81.029999,8974000,18.855595
2010-10-26,81.639999,82.220001,81.260002,81.82,10289600,19.039428
2010-10-25,82.57,83.029999,82.010002,82.050003,8882800,19.092949
2010-10-22,82.110001,82.529999,81.709999,81.919998,4240400,19.062697
2010-10-21,81.620003,82.839996,81.489998,82.110001,11593200,19.106911
2010-10-20,81.040001,81.669998,80.849998,81.239998,7533200,18.904462
2010-10-19,80.459999,81.550003,80.080002,80.730003,10816400,18.785787
2010-10-18,82.00,82.120003,81.50,81.660004,6297600,19.002197
2010-10-15,82.260002,82.459999,81.620003,82.00,8276800,19.081314
2010-10-14,81.720001,82.269997,81.339996,81.769997,9410000,19.027792
2010-10-13,82.379997,82.75,81.50,82.019997,10490800,19.085967
2010-10-12,83.00,83.400002,81.800003,81.889999,22497200,19.055717
2010-10-11,81.620003,82.300003,81.50,81.980003,9902800,19.07666
2010-10-08,80.940002,82.599998,80.900002,82.040001,19038400,19.090622
2010-10-07,81.269997,81.32,80.309998,80.989998,12183600,18.846287
2010-10-06,81.029999,81.309998,80.82,81.309998,9634400,18.920751
2010-10-05,80.599998,81.470001,80.269997,81.300003,13471200,18.918425
2010-10-04,79.919998,80.260002,79.040001,79.879997,10353200,18.587991
2010-10-01,80.959999,80.959999,79.830002,80.25,14170000,18.674091
2010-09-30,80.010002,80.800003,79.510002,80.139999,13493200,18.648493
2010-09-29,80.269997,80.410004,79.230003,79.93,14574000,18.599627
2010-09-28,79.07,80.82,78.57,80.639999,21709600,18.764843
2010-09-27,79.419998,79.50,78.150002,79.110001,18776000,18.408814
2010-09-24,81.349998,81.699997,79.480003,79.57,33384400,18.515855
2010-09-23,76.900002,78.120003,76.589996,77.669998,17721600,18.073727
2010-09-22,77.470001,77.989998,76.699997,77.309998,10488800,17.989955
2010-09-21,77.93,78.07,77.220001,77.690002,13273600,18.078382
2010-09-20,77.300003,79.040001,77.290001,78.370003,15101600,18.236617
2010-09-17,76.93,77.540001,76.480003,77.260002,12146400,17.978321
2010-09-16,76.300003,76.870003,75.919998,76.639999,8692800,17.834047
2010-09-15,75.150002,76.709999,74.93,76.559998,15811600,17.815431
2010-09-14,74.470001,75.879997,74.370003,75.269997,9995200,17.515249
2010-09-13,74.410004,75.279999,74.379997,74.68,9858400,17.377957
2010-09-10,74.150002,74.849998,73.669998,73.75,8159200,17.161547
2010-09-09,74.830002,75.019997,73.599998,73.919998,7006800,17.201106
2010-09-08,74.239998,74.709999,73.900002,74.139999,9198000,17.2523
2010-09-07,73.779999,74.470001,73.75,74.019997,8101200,17.224375
2010-09-03,73.739998,74.440002,73.25,74.25,12278000,17.277897
2010-09-02,72.080002,73.07,71.769997,72.959999,9632000,16.977715
2010-09-01,71.129997,72.220001,70.82,72.129997,13737200,16.721745
2010-08-31,70.010002,70.760002,69.580002,70.00,11941600,16.227952
2010-08-30,70.720001,71.400002,69.959999,70.360001,10087600,16.31141
2010-08-27,70.730003,71.160004,69.699997,70.940002,10624800,16.445871
2010-08-26,70.650002,71.720001,70.339996,70.389999,13606400,16.318365
2010-08-25,69.449997,70.360001,68.32,70.129997,12604400,16.258089
2010-08-24,70.029999,70.730003,69.410004,70.050003,10616000,16.239544
2010-08-23,71.629997,72.389999,70.949997,70.949997,7856000,16.448188
2010-08-20,70.730003,71.410004,70.489998,71.260002,7151600,16.520056
2010-08-19,71.809998,72.010002,70.559998,71.339996,9880800,16.5386
2010-08-18,71.690002,72.709999,70.940002,72.239998,8782800,16.747246
2010-08-17,71.75,72.709999,71.470001,71.709999,10123600,16.624377
2010-08-16,70.110001,71.470001,69.769997,71.059998,9525600,16.473689
2010-08-13,71.410004,71.480003,70.480003,70.580002,8794400,16.362413
2010-08-12,70.989998,71.790001,70.699997,71.519997,9752000,16.58033
2010-08-11,72.769997,72.779999,71.480003,72.080002,12152000,16.710154
2010-08-10,73.419998,74.389999,72.800003,73.910004,9386400,17.1344
2010-08-09,74.139999,75.00,73.879997,74.120003,7893600,17.183083
2010-08-06,73.419998,74.089996,72.779999,73.959999,7698800,17.14599
2010-08-05,73.449997,74.360001,73.300003,74.059998,8065600,17.169173
2010-08-04,73.18,74.370003,73.129997,74.00,12157600,17.155263
2010-08-03,74.199997,74.199997,72.849998,73.099998,12723600,16.946618
2010-08-02,74.389999,74.970001,73.940002,74.32,10268000,17.229448
2010-07-30,73.010002,73.949997,72.639999,73.639999,8702800,17.071805
2010-07-29,73.650002,74.110001,72.68,73.529999,9664400,17.046304
2010-07-28,73.639999,74.019997,72.870003,73.110001,8456400,16.948937
2010-07-27,73.699997,73.849998,72.839996,73.68,10412400,17.081079
2010-07-26,72.709999,73.949997,72.480003,73.220001,10491600,16.974438
2010-07-23,71.50,73.160004,71.160004,72.739998,11518800,16.86316
2010-07-22,70.389999,72.120003,70.360001,71.559998,13528000,16.589603
2010-07-21,70.129997,71.07,69.309998,69.650002,15788800,16.146813
2010-07-20,67.900002,70.00,67.620003,69.839996,14804000,16.190859
2010-07-19,69.139999,69.470001,68.190002,68.610001,9580000,15.905711
2010-07-16,70.349998,70.660004,68.690002,68.959999,13703600,15.986851
2010-07-15,70.339996,70.800003,69.349998,70.650002,14103200,16.37864
2010-07-14,70.160004,70.599998,69.470001,70.540001,11656000,16.353139
2010-07-13,70.400002,70.919998,70.019997,70.470001,12129600,16.336911
2010-07-12,69.970001,70.470001,69.279999,69.809998,8889600,16.183904
2010-07-09,70.160004,70.209999,69.519997,70.150002,10962400,16.262726
2010-07-08,69.230003,70.480003,69.019997,70.279999,17801600,16.292863
2010-07-07,67.470001,68.589996,67.010002,68.559998,17171600,15.894119
2010-07-06,68.209999,69.169998,66.339996,67.209999,16874800,15.581152
2010-07-02,68.190002,68.940002,67.43,67.860001,11626800,15.73184
2010-07-01,67.889999,68.50,66.769997,68.07,20482400,15.780524
2010-06-30,67.940002,69.139999,67.300003,67.550003,18551200,15.659974
2010-06-29,69.629997,69.669998,67.440002,68.169998,23320800,15.803706
2010-06-28,70.50,70.870003,69.629997,70.50,12720400,16.343866
2010-06-25,69.860001,70.470001,68.900002,70.120003,18090000,16.255772
2010-06-24,70.010002,70.669998,69.199997,69.629997,36104000,16.142175
2010-06-23,72.660004,73.18,71.50,72.519997,11658800,16.812157
2010-06-22,74.440002,75.00,72.169998,72.459999,10388000,16.798248
2010-06-21,75.489998,75.919998,73.82,74.349998,11192000,17.236403
2010-06-18,74.800003,75.230003,74.470001,74.940002,11196400,17.373182
2010-06-17,74.419998,74.699997,73.629997,74.57,11802400,17.287405
2010-06-16,73.370003,74.50,73.080002,73.830002,12700400,17.115853
2010-06-15,72.290001,73.980003,72.290001,73.980003,8697600,17.150628
2010-06-14,72.489998,72.949997,71.910004,72.220001,8746400,16.74261
2010-06-11,71.290001,72.639999,71.029999,72.330002,8808400,16.768111
2010-06-10,71.190002,72.550003,71.139999,71.75,11831200,16.633651
2010-06-09,70.519997,71.330002,69.669998,70.010002,12914000,16.230271
2010-06-08,69.589996,70.43,68.650002,70.260002,12263200,16.288228
2010-06-07,70.540001,71.019997,69.480003,69.589996,11056400,16.132902
2010-06-04,72.360001,72.470001,70.160004,70.769997,15403600,16.406459
2010-06-03,73.199997,73.860001,72.940002,73.629997,11356800,17.069487
2010-06-02,71.309998,73.059998,71.309998,73.00,12660800,16.860842
2010-06-01,71.440002,72.620003,70.699997,71.18,14684000,16.440476
2010-05-28,73.620003,73.860001,71.959999,72.379997,15556800,16.71764
2010-05-27,73.279999,73.959999,72.760002,73.900002,14743600,17.068716
2010-05-26,73.519997,73.620003,71.919998,72.519997,16727200,16.749976
2010-05-25,70.089996,73.00,69.269997,72.910004,21164000,16.840056
2010-05-24,71.169998,71.910004,70.709999,71.339996,22684400,16.477431
2010-05-21,69.139999,71.779999,68.139999,71.389999,17064000,16.48898
2010-05-20,70.529999,71.589996,69.57,70.309998,25056400,16.239531
2010-05-19,72.540001,72.720001,71.00,72.25,23478800,16.687614
2010-05-18,74.160004,75.010002,72.699997,72.93,18855600,16.844674
2010-05-17,73.730003,73.849998,72.029999,73.629997,16944400,17.006353
2010-05-14,74.629997,75.00,73.18,73.739998,19014000,17.03176
2010-05-13,77.650002,77.989998,75.349998,75.550003,20976800,17.449818
2010-05-12,76.709999,77.980003,76.010002,77.849998,9956000,17.981049
2010-05-11,75.800003,77.07,75.760002,76.43,13755200,17.653071
2010-05-10,73.889999,76.769997,73.739998,76.650002,26477600,17.703885
2010-05-07,71.349998,72.440002,69.779999,70.610001,21502400,16.308823
2010-05-06,74.550003,75.989998,66.989998,72.300003,26330000,16.699164
2010-05-05,76.870003,77.300003,74.699997,75.209999,17310400,17.371287
2010-05-04,78.019997,78.550003,77.099998,77.349998,14530400,17.865563
2010-05-03,76.010002,78.389999,75.910004,77.769997,8428400,17.962571
2010-04-30,77.449997,77.879997,75.889999,75.910004,9869600,17.532967
2010-04-29,77.099998,77.690002,76.720001,77.57,9083600,17.916377
2010-04-28,76.940002,78.029999,76.139999,76.440002,10812000,17.655381
2010-04-27,77.669998,78.489998,76.610001,76.739998,11016800,17.724671
2010-04-26,77.910004,78.470001,77.779999,78.019997,6050400,18.020313
2010-04-23,77.82,78.440002,77.300003,77.900002,10151200,17.992598
2010-04-22,76.290001,78.529999,76.209999,78.230003,13848800,18.068818
2010-04-21,76.400002,77.139999,76.169998,76.720001,10800800,17.720053
2010-04-20,76.019997,76.580002,75.900002,76.360001,9584400,17.636903
2010-04-19,74.949997,75.800003,74.25,75.580002,8790400,17.456746
2010-04-16,75.589996,76.00,74.980003,75.169998,13739200,17.362048
2010-04-15,75.57,75.82,74.970001,75.639999,7014400,17.470604
2010-04-14,75.610001,75.860001,75.00,75.800003,6804400,17.50756
2010-04-13,75.43,75.93,74.75,75.510002,7025200,17.440579
2010-04-12,75.290001,75.949997,75.199997,75.529999,8867200,17.445197
2010-04-09,74.18,75.279999,73.650002,75.18,12502000,17.364358
2010-04-08,73.459999,74.279999,73.059998,73.989998,10410400,17.089503
2010-04-07,73.970001,74.190002,73.300003,73.589996,8851200,16.997114
2010-04-06,73.540001,74.150002,73.50,73.910004,8428000,17.071026
2010-04-05,74.190002,74.82,73.620003,74.110001,7081600,17.11722
2010-04-01,73.959999,74.389999,73.75,74.010002,8376400,17.094123
2010-03-31,73.489998,74.099998,73.279999,73.50,7916000,16.976328
2010-03-30,74.010002,74.400002,73.550003,73.809998,6461200,17.047928
2010-03-29,74.160004,74.330002,73.580002,73.970001,6522400,17.084884
2010-03-26,73.800003,74.75,73.370003,73.889999,8661600,17.066406
2010-03-25,74.169998,74.779999,73.529999,73.57,11321600,16.992495
2010-03-24,74.349998,74.389999,73.010002,73.379997,11069200,16.94861
2010-03-23,74.400002,74.589996,73.970001,74.489998,8986000,17.204988
2010-03-22,72.889999,74.160004,72.82,73.879997,11696000,17.064096
2010-03-19,74.260002,74.32,73.120003,73.519997,18789600,16.980946
2010-03-18,73.349998,75.349998,73.300003,74.660004,43696000,17.244254
2010-03-17,70.389999,71.330002,70.279999,70.879997,14751600,16.371184
2010-03-16,70.330002,71.050003,70.099998,70.379997,10107200,16.255699
2010-03-15,69.75,70.730003,69.720001,70.389999,9514000,16.258009
2010-03-12,69.419998,69.989998,69.410004,69.900002,7208400,16.144834
2010-03-11,69.099998,69.849998,68.709999,69.75,6960000,16.110188
2010-03-10,68.910004,69.25,68.410004,69.120003,5592800,15.964678
2010-03-09,68.760002,69.18,68.529999,68.93,6042400,15.920793
2010-03-08,67.970001,68.959999,67.970001,68.82,7084000,15.895386
2010-03-05,67.830002,68.510002,67.830002,68.32,7460000,15.779901
2010-03-04,68.019997,68.059998,67.440002,67.629997,6306400,15.62053
2010-03-03,67.699997,67.970001,67.260002,67.639999,8670400,15.560479
2010-03-02,68.059998,68.330002,67.68,68.029999,9844800,15.650198
2010-03-01,67.910004,68.709999,67.610001,68.239998,10674000,15.698508
2010-02-26,66.230003,67.849998,66.230003,67.599998,19633200,15.551277
2010-02-25,65.010002,66.279999,64.010002,66.160004,15967600,15.220008
2010-02-24,64.00,65.019997,64.00,64.93,11618000,14.937048
2010-02-23,64.300003,64.550003,63.610001,64.129997,7738800,14.753008
2010-02-22,64.57,64.769997,64.029999,64.309998,6864800,14.794417
2010-02-19,64.139999,64.599998,64.010002,64.349998,9498000,14.803619
2010-02-18,64.489998,64.589996,63.91,64.440002,6468000,14.824324
2010-02-17,63.869999,64.690002,63.619999,64.480003,10640400,14.833527
2010-02-16,62.82,63.650002,62.330002,63.650002,9628000,14.642586
2010-02-12,62.52,62.549999,61.720001,62.490002,11152000,14.37573
2010-02-11,62.43,63.169998,62.119999,62.950001,7010000,14.481552
2010-02-10,62.509998,62.950001,62.25,62.639999,7698400,14.410236
2010-02-09,61.779999,63.099998,61.669998,62.509998,9438000,14.38033
2010-02-08,61.619999,62.119999,61.23,61.299999,8177200,14.101972
2010-02-05,62.02,62.23,60.889999,61.700001,13110800,14.193991
2010-02-04,63.529999,63.75,62.049999,62.09,17924800,14.28371
2010-02-03,63.689999,64.099998,63.32,64.00,7889200,14.723103
2010-02-02,64.290001,64.290001,63.610001,63.93,9539200,14.706999
2010-02-01,63.970001,64.449997,63.509998,64.099998,6407600,14.746107
2010-01-29,63.639999,64.650002,63.549999,63.75,10402400,14.66559
2010-01-28,64.25,65.00,63.369999,63.52,7158000,14.612679
2010-01-27,63.669998,64.169998,63.25,64.00,13560400,14.723103
2010-01-26,63.330002,64.110001,63.049999,63.740002,6711200,14.66329
2010-01-25,63.369999,64.040001,63.310001,63.669998,10749600,14.647186
2010-01-22,63.509998,64.239998,62.950001,62.98,13320000,14.488453
2010-01-21,64.309998,64.339996,63.029999,63.639999,13983200,14.640285
2010-01-20,64.209999,64.410004,63.57,64.18,8008400,14.764511
2010-01-19,64.199997,64.800003,63.959999,64.709999,7453200,14.886437
2010-01-15,64.779999,65.010002,63.950001,64.389999,11293200,14.812821
2010-01-14,65.489998,65.830002,64.75,64.989998,7311600,14.95085
2010-01-13,65.110001,65.669998,64.779999,65.400002,5648800,15.045171
2010-01-12,64.599998,65.099998,64.279999,64.82,11485600,14.911742
2010-01-11,65.919998,65.93,64.650002,64.910004,10678000,14.932448
2010-01-08,65.790001,65.849998,64.940002,65.720001,7249600,15.118786
2010-01-07,65.120003,66.00,65.050003,65.849998,7187600,15.148692
2010-01-06,65.400002,65.690002,64.940002,65.209999,13399200,15.001461
2010-01-05,65.139999,65.790001,64.699997,65.610001,6275200,15.093481
2010-01-04,66.059998,66.07,65.120003,65.349998,11972400,15.033668
2009-12-31,66.209999,66.620003,66.050003,66.07,6347600,15.199303
2009-12-30,65.849998,66.239998,65.709999,66.139999,6932000,15.215406
2009-12-29,65.50,66.43,65.220001,66.209999,8083200,15.231509
2009-12-28,65.25,65.550003,64.779999,65.50,5648000,15.068175
2009-12-24,65.440002,65.559998,65.00,65.25,2302000,15.010663
2009-12-23,65.07,65.529999,64.889999,65.440002,6148400,15.054373
2009-12-22,64.879997,65.330002,64.18,65.099998,8238800,14.976156
2009-12-21,64.519997,65.269997,64.449997,64.879997,7399200,14.925545
2009-12-18,64.400002,65.349998,64.050003,64.419998,20323200,14.819723
2009-12-17,63.57,64.050003,63.07,63.25,11679600,14.550566
2009-12-16,64.68,64.68,63.630001,64.050003,7639600,14.734606
2009-12-15,63.93,65.089996,63.619999,64.349998,9604800,14.803619
2009-12-14,64.010002,64.32,63.119999,64.160004,9257600,14.759911
