Code;VSMI01M;VSMI02M;VSMI03M;VSMI01Q;VSMI02Q;VSMI03Q
16.06.14;13.2821;11.3308;11.6477;12.5072;13.3679;13.4698
17.06.14;12.0807;10.9824;11.4656;12.3778;13.3205;13.4736
18.06.14;13.7298;11.1325;11.6036;12.4316;13.3902;13.5075
19.06.14;13.7298;10.3267;11.0528;11.9543;13.1082;13.3641
20.06.14;13.7298;9.88;10.6508;11.666;12.9415;13.2702
23.06.14;10.5211;10.9967;11.8906;13.1386;13.272;13.9875
24.06.14;10.2545;10.8756;11.8172;13.0724;13.2853;14.543
25.06.14;11.1606;11.3926;12.1652;13.3191;13.4225;14.9601
26.06.14;11.6156;11.5528;12.3499;13.5212;13.5239;15.1445
27.06.14;11.5478;11.5893;12.4281;13.4999;13.6561;15.1675
30.06.14;11.9826;11.717;12.4469;13.5031;13.6758;15.0355
01.07.14;10.8005;11.0007;11.7773;13.0028;13.3366;14.6382
02.07.14;10.7772;10.9185;11.7392;12.9519;13.2164;14.4647
03.07.14;10.1507;10.2807;11.2295;12.6081;13.0691;14.4128
04.07.14;10.2469;10.2635;11.216;12.6581;12.9433;14.4463
07.07.14;11.7662;10.7031;11.4955;12.8566;12.9601;14.6271
08.07.14;13.5045;11.4568;12.0687;13.2897;13.304;14.7711
09.07.14;12.7814;11.3959;11.9912;13.2514;13.38;14.8136
10.07.14;13.9083;12.2493;12.5684;13.6372;13.6035;14.1506
11.07.14;12.7074;11.8865;12.4656;13.5636;13.6102;14.1941
14.07.14;11.7601;11.2697;11.8911;13.1245;13.2881;14.6173
15.07.14;13.6416;11.7271;12.378;13.4932;13.3923;14.0463
16.07.14;11.9639;11.3148;12.0301;13.2703;13.3924;14.015
17.07.14;11.9639;11.7441;12.32;13.4087;13.3973;14.0008
18.07.14;11.9639;12.2374;12.7793;13.6922;13.5822;14.1495
21.07.14;12.7559;13.1828;12.7793;13.8396;13.6575;14.2211
22.07.14;11.175;12.1775;12.1247;13.3114;13.3868;14.0938
23.07.14;11.286;12.0661;11.9553;13.236;13.2348;13.8461
24.07.14;10.7522;11.8402;11.7854;13.0371;13.1795;13.8159
25.07.14;11.3046;12.2881;12.1317;13.3613;13.2705;13.7951
28.07.14;12.5509;13.4975;12.6489;13.7629;13.7045;14.2507
29.07.14;11.8801;12.4416;12.385;13.5832;13.5887;14.1116
30.07.14;12.3869;12.777;12.6486;13.8742;13.8297;14.3488
31.07.14;14.2016;13.9945;13.5671;14.5964;14.3411;14.8158
01.08.14;14.2016;13.9945;13.5671;14.5964;14.3411;14.8158
04.08.14;15.7095;14.7505;13.9742;15.0383;14.6593;15.063
05.08.14;14.1441;14.3623;13.7798;14.6166;14.3698;14.8319
06.08.14;15.1146;14.4373;14.1047;14.8041;14.5284;15.0239
07.08.14;15.2639;14.8187;14.3385;15.1182;14.7198;15.1763
08.08.14;15.8352;15.1473;14.6509;15.3797;14.8649;15.352
11.08.14;15.2934;14.4507;14.1759;14.9682;14.5368;14.9507
12.08.14;16.5026;14.243;13.9847;14.7475;14.4095;14.8644
13.08.14;13.1376;13.3304;13.3655;14.2854;14.1161;14.6247
14.08.14;13.1376;12.8155;13.1333;14.1373;14.0183;14.5442
15.08.14;13.1376;12.8589;13.071;13.9899;13.9461;14.3954
18.08.14;12.3072;12.631;13.071;13.7852;13.8154;14.3292
19.08.14;11.4657;11.8841;12.3112;13.2251;13.3549;13.8876
20.08.14;11.4945;11.978;12.36;13.2983;13.3375;13.7726
21.08.14;10.948;11.3237;12.0616;12.852;13.1262;13.6365
22.08.14;11.4391;11.7289;12.1911;13.127;13.3439;13.8573
25.08.14;11.119;11.4179;11.9515;12.7295;13.1165;13.6515
26.08.14;10.7534;11.1321;11.8017;12.6882;13.0881;13.5974
27.08.14;11.0843;11.1618;11.8112;12.7386;13.1927;13.6345
28.08.14;12.1487;11.9362;12.343;13.2395;13.537;13.9266
29.08.14;12.9796;12.1468;12.5141;13.3751;13.5907;14.0126
01.09.14;12.833;11.9351;12.3271;13.1663;13.567;13.8475
02.09.14;12.2649;11.8934;12.2505;13.0144;13.3871;13.8322
03.09.14;12.3507;11.6072;11.9665;12.6692;13.1667;13.6243
04.09.14;12.0134;11.3982;11.7932;12.4213;13.0233;13.5116
05.09.14;12.0648;11.7611;12.1422;12.7516;13.1775;13.7814
08.09.14;12.4103;11.7709;12.2027;12.8194;13.2787;13.7494
09.09.14;12.0262;11.5795;12.1006;12.7438;13.1821;13.6784
10.09.14;12.6427;11.8685;12.2899;12.8973;13.3005;13.8555
11.09.14;12.2944;12.0441;12.3832;12.9857;13.377;13.877
12.09.14;11.7346;11.839;12.2534;12.9003;13.3143;13.948
15.09.14;13.5333;12.0114;12.3418;12.9332;13.3912;13.9327
16.09.14;15.8212;12.4514;12.4388;13.0846;13.4005;13.9647
17.09.14;16.256;11.908;12.0636;12.7412;13.2294;13.8363
18.09.14;16.256;11.6581;11.8402;12.5463;13.0514;13.7156
19.09.14;16.256;11.0232;11.3165;12.057;12.7543;13.4912
22.09.14;11.2839;11.3763;12.1217;12.6981;13.4608;13.4912
23.09.14;12.0675;11.9633;12.5459;12.9512;13.7075;8.7323
24.09.14;11.5626;11.6341;12.3357;12.9774;13.6255;9.1017
25.09.14;12.5288;12.17;12.7769;13.1928;13.8385;9.0447
26.09.14;12.4235;12.1606;12.7498;13.2777;13.8251;9.1149
29.09.14;13.2196;12.5449;13.0502;13.4169;13.9664;9.1804
30.09.14;12.4019;12.0511;12.5741;13.2578;13.6864;9.2726
01.10.14;12.9422;12.7424;13.2377;13.4752;14.0186;9.2364
02.10.14;15.4929;14.1917;14.6098;14.1763;14.7914;8.9742
03.10.14;15.4929;14.1917;14.6098;14.1763;14.7914;8.9742
06.10.14;14.2813;13.2582;13.9751;14.0878;14.4905;9.7139
07.10.14;16.9504;14.9347;15.2872;14.58;15.1388;9.3096
08.10.14;17.7092;15.4429;15.7672;15.0498;15.3893;9.696
09.10.14;17.9514;15.1537;15.6147;14.9574;15.3171;11.6536
10.10.14;21.5707;16.8897;17.0342;15.5786;15.8677;13.9387
13.10.14;24.4975;17.4481;17.5402;15.8817;16.0025;13.911
14.10.14;24.037;17.4099;18.3017;16.0085;16.0324;13.953
15.10.14;33.2025;20.3661;20.543;17.5632;17.4109;14.4282
16.10.14;33.2025;21.907;22.4945;18.1754;17.8205;14.3527
17.10.14;33.2025;18.3791;19.3215;16.8296;17.7104;13.9163
20.10.14;18.3423;18.9527;19.3215;16.2483;17.1805;14.0065
21.10.14;15.9536;17.1322;15.0711;15.561;16.4453;13.7991
22.10.14;14.9529;16.1898;14.4413;15.0927;15.549;13.7016
23.10.14;14.7825;15.9067;14.3668;15.1304;15.6586;13.8421
24.10.14;15.4078;16.3966;14.6435;15.2928;15.8382;13.9488
27.10.14;16.5967;17.2454;15.2611;15.6637;16.0361;14.142
28.10.14;14.6321;15.8273;14.4143;14.9232;15.4909;13.8921
29.10.14;14.4707;15.6151;14.2365;14.8122;15.357;13.8759
30.10.14;14.8029;15.7326;14.3536;15.0407;15.555;14.0733
31.10.14;14.9541;15.5446;14.1027;14.7845;15.3603;14.1307
03.11.14;16.0105;16.467;14.6615;15.243;15.7254;14.257
04.11.14;16.9178;17.1939;15.2225;15.6914;16.0055;14.4415
05.11.14;16.0751;16.2252;14.6618;15.1438;15.587;14.2609
06.11.14;15.2761;15.6019;14.1358;14.8638;15.3303;14.0981
07.11.14;15.3078;15.8532;14.4316;15.1265;15.461;14.1465
10.11.14;14.5595;14.898;13.8835;14.7032;15.1249;13.9409
11.11.14;13.3328;14.1398;13.3006;14.4081;14.9371;13.8921
12.11.14;15.0219;14.6809;13.7378;14.8148;15.0846;14.0397
13.11.14;14.9128;14.2768;13.5107;14.6519;15.1403;14.0351
14.11.14;13.7942;14.2127;13.306;14.6687;15.086;14.0551
17.11.14;15.574;14.1862;13.3219;14.6592;15.0938;14.0181
18.11.14;14.8494;14.2059;13.3369;14.6871;15.1866;14.1241
19.11.14;15.4219;14.7927;13.7231;14.8387;15.3322;14.2399
20.11.14;15.4219;14.841;13.4638;14.8381;15.3128;14.2829
21.11.14;15.4219;13.6862;12.7868;14.4792;15.1852;14.2133
24.11.14;14.3538;13.0649;12.7868;14.6163;15.2488;14.3803
25.11.14;13.9083;12.8452;13.3456;14.6722;15.3489;14.4908
26.11.14;13.9894;12.9624;13.4975;14.6883;15.3972;14.5052
27.11.14;13.1332;12.3994;13.1662;14.4069;15.3152;14.3839
28.11.14;12.7666;12.3194;13.1363;14.3808;15.2341;14.4297
01.12.14;14.1698;13.2056;13.8149;14.943;15.6358;14.7449
02.12.14;13.8788;13.0565;13.7811;14.8885;15.6688;14.7461
03.12.14;13.7409;12.9209;13.6378;14.8288;15.5913;14.7019
04.12.14;13.407;12.6905;13.6163;14.864;15.6605;14.8451
05.12.14;11.2514;11.6691;12.9199;14.1357;15.2579;14.5211
08.12.14;12.0555;11.8654;13.0698;14.2974;15.1736;14.6323
09.12.14;19.0302;14.7783;14.8684;15.9227;16.0737;15.3499
10.12.14;19.0676;15.0465;15.0553;16.1835;16.5536;15.4567
11.12.14;16.8567;14.5606;14.9643;16.4975;16.7619;15.6684
12.12.14;21.6522;17.5937;17.0012;18.0209;17.7317;16.4835
15.12.14;30.1202;20.2052;18.5747;19.5677;19.1394;17.066
16.12.14;25.8754;18.5944;17.8637;19.1441;19.1409;16.7549
17.12.14;27.8054;18.8163;18.2952;19.2059;19.113;16.9558
18.12.14;27.8054;15.7463;16.9543;18.0427;18.3297;16.291
19.12.14;27.8054;16.0405;16.4585;17.5146;17.8821;16.4371
22.12.14;15.5429;15.9967;17.2387;17.605;16.2141;18.209
23.12.14;15.7218;15.9253;16.86;17.4325;16.1804;18.1033
24.12.14;15.7218;15.9253;16.86;17.4325;16.1804;18.1033
25.12.14;15.7218;15.9253;16.86;17.4325;16.1804;18.1033
26.12.14;15.7218;15.9253;16.86;17.4325;16.1804;18.1033
29.12.14;17.2726;16.9616;17.5288;17.7735;16.4577;18.3723
30.12.14;17.1789;17.313;17.9614;18.0556;16.7717;18.605
31.12.14;17.1789;17.313;17.9614;18.0556;16.7717;18.605
01.01.15;17.1789;17.313;17.9614;18.0556;16.7717;18.605
02.01.15;17.1789;17.313;17.9614;18.0556;16.7717;18.605
05.01.15;19.2721;18.6671;19.2323;18.8104;17.2108;19.0925
06.01.15;19.405;18.7456;19.4809;18.9658;17.1427;19.225
07.01.15;18.3318;18.1607;19.2568;19.0618;17.0326;19.0535
08.01.15;16.8538;17.0852;18.1697;18.2756;16.5059;18.353
09.01.15;18.2581;17.9493;18.0973;18.1359;16.7425;18.3175
12.01.15;21.7646;18.4412;18.4791;18.3117;16.8129;18.3632
13.01.15;18.3386;17.3938;18.0043;17.8601;16.5006;17.981
14.01.15;22.245;18.674;18.7999;18.1947;16.9283;18.2557
15.01.15;22.245;25.5344;24.6077;21.2456;17.8075;20.2298
16.01.15;22.245;30.3453;28.4409;25.8809;17.9632;21.636
19.01.15;27.9426;25.8968;28.4409;23.3714;17.6969;21.8991
20.01.15;25.3864;23.7684;21.072;21.0357;17.1787;20.4814
21.01.15;26.2714;24.3421;21.9288;21.4938;16.9311;20.2352
22.01.15;23.5088;21.8857;20.1908;20.4592;16.2508;19.817
23.01.15;22.5977;21.7164;19.674;21.2306;16.3516;19.3084
26.01.15;21.9991;21.0143;19.5107;20.5297;19.3973;19.486
27.01.15;22.7102;21.0328;19.5073;20.2674;19.1033;19.1833
28.01.15;22.4918;21.2155;19.5779;20.1483;19.105;18.945
29.01.15;22.5587;21.7356;20.0351;19.8347;19.4163;19.2433
30.01.15;22.2051;21.5221;20.0238;19.777;19.3391;19.3926
02.02.15;22.9356;21.8237;20.1959;19.9426;19.4494;19.4883
03.02.15;21.5402;21.1743;19.7643;19.7143;19.1857;19.1703
04.02.15;19.5882;19.6592;18.6201;18.9182;18.5778;18.4378
05.02.15;19.4997;19.4197;18.2708;18.376;18.1618;18.37
06.02.15;18.8191;18.7601;17.8717;18.2034;17.9667;18.3902
09.02.15;20.269;19.2107;18.2077;18.303;18.0852;18.3767
10.02.15;19.521;19.1547;18.1229;18.3141;18.091;18.4229
11.02.15;20.158;19.9382;18.6276;18.6136;18.2185;18.4304
12.02.15;18.2093;18.8246;17.7701;18.1171;18.0734;18.1343
13.02.15;17.2529;18.0068;17.2594;17.6706;17.7287;17.8262
16.02.15;20.0354;18.4275;17.5238;17.8227;17.6519;17.8174
17.02.15;18.893;18.2297;17.2672;17.7444;17.5101;17.7507
18.02.15;19.897;17.3078;16.5281;17.2111;17.2337;17.4235
19.02.15;19.897;16.4918;15.9581;16.8296;16.8847;17.065
20.02.15;19.897;16.9988;16.3603;16.9112;16.9079;17.0932
23.02.15;15.7094;15.3967;16.3603;16.5566;16.5478;16.9928
24.02.15;14.839;14.9687;14.7225;15.9211;16.3189;16.8252
25.02.15;14.5708;14.7729;14.5752;15.7734;16.1903;16.5481
26.02.15;13.4831;14.0495;14.29;15.3351;15.9418;16.257
27.02.15;13.8547;14.3921;14.6311;15.3579;15.8839;16.3929
02.03.15;14.2398;14.5292;14.9561;15.5329;15.9845;16.2775
03.03.15;15.675;15.2109;15.337;15.8096;16.106;16.6676
04.03.15;15.058;14.9447;15.3099;15.5703;16.0418;16.2049
05.03.15;14.0671;14.2974;14.7587;15.3084;15.7736;16.0069
06.03.15;14.131;14.6788;15.0418;15.4328;15.8366;16.0373
09.03.15;15.0169;15.0976;15.4177;15.906;16.0453;16.625
10.03.15;16.0663;15.7975;16.0212;16.2317;16.3425;16.6639
11.03.15;15.2372;15.4712;15.7715;16.1413;16.2061;16.4799
12.03.15;14.7555;15.5718;15.9296;16.2013;16.455;16.539
13.03.15;14.2874;15.6216;16.1735;16.4581;16.5713;16.7044
16.03.15;19.6134;16.6923;16.5513;16.9111;16.8162;17.009
17.03.15;19.4193;16.6791;16.7285;16.7405;16.6924;16.9128
18.03.15;22.5862;16.5862;16.7323;16.7701;16.635;16.8453
19.03.15;22.5862;14.908;15.5312;16.2609;16.3353;16.6123
20.03.15;22.5862;13.7437;14.8364;15.5242;15.8781;16.2333
23.03.15;13.9875;14.8912;15.3818;15.9074;16.187;16.2333
24.03.15;13.759;14.7269;15.424;16.0168;16.2759;9.1984
25.03.15;14.4124;15.1928;15.9142;16.3559;16.6131;9.1217
26.03.15;16.1459;16.3606;16.6427;16.893;17.0781;9.4083
27.03.15;16.2515;16.3642;16.9385;17.004;17.1657;10.088
30.03.15;15.46;15.8659;16.625;16.7441;16.8792;10.532
31.03.15;16.349;16.5806;17.0478;16.9923;17.0964;10.3846
01.04.15;16.575;16.8973;17.4458;17.1607;17.2426;10.4516
02.04.15;15.9634;17.0727;17.9571;17.4627;17.4698;10.4336
03.04.15;15.9634;17.0727;17.9571;17.4627;17.4698;10.4336
06.04.15;15.9634;17.0727;17.9571;17.4627;17.4698;10.4336
07.04.15;16.1001;16.2325;17.2043;17.1411;17.1876;10.9012
08.04.15;15.3321;16.0198;16.9078;16.9051;17.0055;10.8385
09.04.15;13.5671;14.8566;15.9194;16.2178;16.4236;10.9958
10.04.15;13.6953;14.3127;15.4462;15.8549;16.1819;11.0851
13.04.15;15.6094;14.6346;15.658;16.0398;16.3062;11.1936
14.04.15;15.6594;15.1829;15.9107;16.235;16.498;11.2572
15.04.15;15.5355;14.9012;15.7914;16.1603;16.4422;11.2583
16.04.15;15.5355;15.0174;15.9066;16.2698;16.5473;11.2582
17.04.15;15.5355;16.6959;16.8858;16.8963;17.0845;11.0541
20.04.15;16.5205;16.6361;16.8858;16.736;16.9544;11.1295
21.04.15;15.8515;16.0192;15.265;16.3987;16.6878;11.232
22.04.15;15.7606;15.9169;15.0999;16.2468;16.5655;11.2757
23.04.15;15.8274;16.2211;15.3697;16.4116;16.6781;11.2916
24.04.15;15.706;16.2256;15.3996;16.4309;16.7327;11.2783
27.04.15;15.66;16.129;15.3851;16.4553;16.7432;11.3453
28.04.15;16.5616;16.7755;15.8531;16.8531;17.0088;11.2233
29.04.15;17.897;17.7978;16.4064;17.4845;17.5197;11.043
30.04.15;17.79;17.6823;16.346;17.2806;17.2829;10.6685
01.05.15;17.79;17.6823;16.346;17.2806;17.2829;10.6685
04.05.15;18.0616;17.228;16.4111;16.9006;16.9195;10.7499
05.05.15;18.7152;17.5151;16.5865;16.9398;16.932;10.6687
06.05.15;20.3589;18.7981;17.4414;17.8466;17.6459;10.7365
07.05.15;19.6821;18.1524;17.0196;17.5886;17.491;14.6989
08.05.15;16.0969;16.3394;16.3536;16.6898;16.7307;15.6266
11.05.15;19.6057;16.4384;16.056;16.5482;16.6007;15.5024
12.05.15;21.3593;17.1253;16.6205;16.8327;16.8583;15.6201
13.05.15;21.3593;17.2135;16.6754;16.9804;16.9529;15.7034
14.05.15;21.3593;17.2135;16.6754;16.9804;16.9529;15.7034
15.05.15;21.3593;15.8856;15.5422;16.2966;16.46;15.5093
18.05.15;15.5441;15.3134;15.5422;15.9791;16.2108;15.3228
19.05.15;14.3823;14.2967;14.584;15.1662;15.5275;14.9805
20.05.15;13.9307;14.026;14.1441;14.8792;15.3039;14.822
21.05.15;13.6174;13.7864;13.8998;14.6452;15.1447;14.7336
22.05.15;13.4269;13.5049;13.6323;14.4058;14.9809;14.6926
25.05.15;13.4269;13.5049;13.6323;14.4058;14.9809;14.6926
26.05.15;15.3506;14.5923;14.3135;15.123;15.5408;14.9331
27.05.15;14.08;13.7532;13.8017;14.5843;15.2197;14.7517
28.05.15;14.4314;14.2165;14.0699;15.0059;15.4989;14.8434
29.05.15;16.0629;15.3063;14.7678;15.814;16.0623;15.1524
01.06.15;16.8406;15.6167;15.2029;16.0499;16.2131;15.3346
02.06.15;17.5994;16.1889;15.6054;16.4638;16.5896;15.5722
03.06.15;16.8276;15.823;15.412;16.1751;16.3662;15.463
04.06.15;17.2425;16.1268;15.574;16.366;16.5011;15.5632
05.06.15;19.5339;17.6928;16.6554;17.333;17.1331;16.0113
08.06.15;20.2669;18.1453;17.0091;17.7485;17.4685;16.1812
09.06.15;20.1869;18.5229;17.2888;17.9371;17.6591;16.3189
10.06.15;18.2349;17.2118;16.5201;17.2627;17.1032;15.9792
11.06.15;18.3776;16.8461;16.2906;16.9553;16.9374;15.905
12.06.15;20.4238;18.1215;17.1062;17.6684;17.4815;16.1293
15.06.15;26.0399;19.5989;17.951;18.3139;17.9333;16.4613
16.06.15;25.6464;19.7545;18.0602;18.4258;17.8796;16.3767
17.06.15;25.986;19.6968;18.1114;18.4412;17.9613;16.393
18.06.15;25.986;20.1665;18.4624;18.8636;18.0364;16.4406
19.06.15;25.986;20.1975;18.4989;18.9665;18.2617;16.4963
22.06.15;17.6843;16.9611;17.4842;17.3916;16.0512;17.6966
23.06.15;16.2535;15.7867;16.5925;16.7149;15.6887;16.9813
24.06.15;17.676;16.5057;17.1971;17.1381;15.8154;16.9896
25.06.15;18.1006;16.851;17.7159;17.3314;15.9003;16.9958
26.06.15;19.6817;17.6088;17.8258;17.4383;16.0455;17.0747
29.06.15;23.9488;19.7456;19.8433;18.4476;16.5142;17.5133
30.06.15;26.1549;21.0532;20.5425;19.168;16.8092;18.1826
01.07.15;23.737;19.9982;19.7779;18.2409;16.4503;17.677
02.07.15;24.3722;20.0329;19.3322;17.8918;16.3551;17.455
03.07.15;27.0788;21.3907;20.2206;18.3889;16.6582;17.7877
06.07.15;23.2629;20.3322;19.977;18.7113;16.7485;17.9944
07.07.15;23.6568;20.4068;19.9667;18.7196;16.7;18.0245
08.07.15;24.5918;20.547;20.2475;18.7208;16.5631;17.7162
09.07.15;24.2643;20.0218;19.7361;18.7135;16.4522;17.5844
10.07.15;21.3286;18.5669;18.4616;17.9095;16.0371;17.1769
13.07.15;19.1121;17.3889;17.2888;17.2113;15.6703;16.5678
14.07.15;17.1715;15.9385;16.538;16.8755;15.3984;16.3897
15.07.15;18.8546;15.4411;16.0968;16.5945;15.2589;16.2973
16.07.15;18.8546;13.809;14.7709;15.6782;14.7163;15.748
17.07.15;18.8546;13.3641;14.8343;15.5852;14.8745;15.8751
20.07.15;13.3761;14.4682;14.8343;15.2714;14.7287;15.6294
21.07.15;13.2513;14.4872;13.7713;15.4716;14.772;15.7862
22.07.15;13.859;15.0218;14.0203;15.8325;15.0512;15.8886
23.07.15;13.1487;14.404;13.9717;15.2908;14.7757;15.7895
24.07.15;13.9614;14.8976;14.2269;15.6439;15.066;15.9784
27.07.15;16.3096;16.3322;15.1466;16.5293;15.5876;16.4523
28.07.15;15.4771;15.8166;14.9625;16.0208;15.2879;16.2684
29.07.15;14.4804;15.289;14.6591;15.6444;14.9093;15.8273
30.07.15;14.5777;15.2694;14.6515;15.6;14.9965;15.9116
31.07.15;13.8814;15.013;14.5186;15.4605;14.8449;15.7644
03.08.15;14.0861;14.8626;14.4768;15.3711;14.7517;15.6778
04.08.15;13.5025;14.7176;14.3515;15.3246;14.7666;15.6491
05.08.15;12.1918;14.1678;13.8961;14.9837;14.4877;15.4073
06.08.15;12.95;14.6358;14.2736;15.338;14.7782;15.6169
07.08.15;13.177;14.867;14.4275;15.5147;14.8774;15.7289
10.08.15;13.1452;14.5574;14.1824;15.1304;14.6578;15.5057
11.08.15;15.0941;15.5644;14.7782;15.7223;15.072;15.8205
12.08.15;21.546;19.1861;16.618;17.7513;16.3467;16.9927
13.08.15;18.9764;17.5058;16.0456;16.7208;15.6016;16.578
14.08.15;17.3321;16.9034;15.7744;16.5207;15.536;16.3992
17.08.15;18.8369;16.5708;15.5603;16.2553;15.3583;16.1163
18.08.15;17.4249;16.2061;15.5276;16.2775;15.3771;16.1082
19.08.15;22.4294;18.1208;16.6968;17.2901;16.1049;16.7106
20.08.15;22.4294;19.9069;17.5825;18.5579;16.7518;17.3836
21.08.15;22.4294;23.5269;19.8715;20.7352;17.758;18.5102
24.08.15;35.7797;26.7689;19.8715;24.7118;19.341;19.8468
25.08.15;29.716;24.5999;21.8589;22.5886;18.4435;20.2216
26.08.15;32.6168;25.9985;23.162;23.6237;19.1427;19.8017
27.08.15;28.0123;23.9017;21.848;22.3666;18.2822;20.4204
28.08.15;28.0671;24.1614;21.838;22.229;18.5281;19.6732
31.08.15;28.6794;24.9232;22.4869;22.7902;18.8477;19.8407
01.09.15;32.1473;27.0324;23.9682;24.5952;19.609;20.4486
02.09.15;30.8487;26.9855;24.1015;25.1313;19.8381;21.1868
03.09.15;26.6568;24.7215;22.7119;23.6333;19.2617;21.069
04.09.15;31.6607;27.6008;24.9175;25.5207;20.5496;21.6322
07.09.15;31.9709;27.2177;24.7095;25.4346;20.4447;22.0325
08.09.15;28.4863;25.886;23.8602;24.8339;20.1593;22.0047
09.09.15;26.2673;23.8235;22.5538;23.7282;19.5717;21.5333
10.09.15;29.8967;25.1195;23.1897;23.4773;19.7333;21.1316
11.09.15;28.631;24.8193;22.8167;23.5809;19.5832;21.0688
14.09.15;32.3352;25.0687;22.8376;23.641;19.4613;21.0021
15.09.15;30.083;23.4259;21.6676;23.0384;18.9871;20.689
16.09.15;33.906;21.8514;20.691;22.1077;18.7006;20.1717
17.09.15;33.906;21.9715;20.4318;21.4349;18.5577;20.4707
18.09.15;33.906;21.5585;20.5245;21.1097;18.406;20.3563
21.09.15;21.0506;19.932;21.1249;18.1702;20.6565;20.3563
22.09.15;25.3374;22.3885;22.9228;19.2642;21.1853;9.3636
23.09.15;25.0955;22.099;23.0588;18.9657;21.4857;11.5056
24.09.15;27.8265;23.5618;24.5496;19.5213;22.2816;11.1471
25.09.15;25.2076;22.1596;24.0193;19.2712;22.1646;12.944
28.09.15;28.4759;24.3012;25.0804;20.2081;22.4621;12.772
29.09.15;28.6659;24.6168;25.6255;20.1611;23.0326;12.6241
30.09.15;25.9988;23.167;24.4981;19.7104;22.386;13.1629
01.10.15;26.4708;23.7621;24.4303;20.1852;22.2243;13.3153
02.10.15;25.5413;23.4314;24.2862;20.2003;22.3544;13.2213
05.10.15;23.0531;21.8801;22.8583;19.4643;21.6466;13.6252
06.10.15;21.0001;20.7632;21.5252;19.1917;21.3824;13.594
07.10.15;20.7137;20.1369;21.428;19.1308;21.3815;13.3132
08.10.15;18.9111;19.7676;20.6995;18.695;20.9312;13.3669
09.10.15;17.1147;19.1668;20.3094;18.5152;20.7183;13.3639
12.10.15;18.8398;18.576;20.1896;18.1626;20.4612;13.2454
13.10.15;18.8227;18.6133;19.8244;18.1972;20.2045;13.1238
14.10.15;24.3409;19.8375;20.4282;18.5833;20.468;15.6524
15.10.15;23.29;18.5682;19.686;17.9555;20.0675;17.8299
16.10.15;22.76;17.3182;18.5251;17.514;19.6088;17.4895
19.10.15;17.1593;18.1722;18.5251;17.4182;19.3407;17.3796
20.10.15;17.041;17.82;16.3631;17.2967;19.3211;17.3165
21.10.15;17.5112;18.0691;16.4791;17.2865;19.2159;17.3741
22.10.15;15.2701;16.9308;15.8089;16.1912;18.138;16.7094
23.10.15;15.2494;16.1998;15.355;16.0857;17.793;16.3283
26.10.15;15.6416;18.1943;15.4649;16.4655;17.955;16.5675
27.10.15;15.8129;17.3938;15.7009;16.7588;18.2442;16.7955
28.10.15;15.5363;16.7847;15.7901;16.6199;18.1515;16.7485
29.10.15;15.865;17.0054;15.9494;16.8454;18.3916;16.9515
30.10.15;15.3361;17.1431;16.1395;16.9973;18.5294;17.0777
02.11.15;15.8026;17.5097;16.4592;17.2277;18.643;17.1423
03.11.15;14.6911;17.2621;16.3332;16.941;18.4819;17.0376
04.11.15;15.1334;17.2437;16.3031;16.9436;18.377;16.9884
05.11.15;15.043;16.7587;16.0234;16.7763;18.2645;16.8466
06.11.15;14.4942;16.6435;16.0307;16.8324;18.2827;16.968
09.11.15;15.7951;17.3049;16.472;17.2714;19.1241;17.2603
10.11.15;16.4092;17.8545;17.0305;17.3975;19.0238;17.4308
11.11.15;15.814;17.6206;16.9235;17.2662;18.8853;17.379
12.11.15;17.0735;18.3013;17.1547;17.574;19.0916;17.5519
13.11.15;18.8911;19.7612;18.2974;18.4765;19.9404;18.1372
16.11.15;22.1939;20.4041;18.7955;18.6668;20.263;18.3134
17.11.15;18.5973;18.473;17.7419;17.809;19.3442;17.7765
18.11.15;18.8081;18.6238;17.7879;17.9815;19.1848;17.6147
19.11.15;18.8081;18.4899;17.7189;17.9942;19.3056;17.6322
20.11.15;18.8081;17.8178;17.3131;17.6629;19.0391;17.4473
23.11.15;18.7414;17.6246;17.3131;18.0053;19.3369;17.6654
24.11.15;20.4934;18.5475;17.7957;18.5193;19.8333;18.0878
25.11.15;18.9691;17.584;17.4329;17.9815;19.1788;17.5359
26.11.15;18.7043;17.585;17.3454;17.9238;18.9297;17.5017
27.11.15;19.2087;18.0072;17.6181;18.0489;19.1127;17.5774
30.11.15;21.0816;18.6209;17.9734;18.4736;19.5157;17.7495
01.12.15;21.3824;18.9298;18.1499;18.6268;19.7323;17.9102
02.12.15;20.5738;18.2009;17.7314;18.2033;19.3682;17.6144
03.12.15;20.5621;18.0046;17.8134;18.2858;19.2161;17.6113
04.12.15;19.5652;18.0129;17.7258;18.3183;19.3008;17.7742
07.12.15;20.0661;17.6144;17.4429;18.06;19.0033;17.5779
08.12.15;21.6787;18.6402;18.075;18.6828;19.5115;18.035
09.12.15;23.379;19.5373;19.3305;19.2899;20.0714;18.3905
10.12.15;22.6471;19.1959;19.3278;19.068;19.9841;18.3449
11.12.15;24.8634;20.4385;20.0414;19.8991;20.695;18.8416
14.12.15;34.9238;22.9356;21.5773;21.152;21.9653;19.6488
15.12.15;30.7556;20.8006;20.6619;19.9973;20.9611;18.8812
16.12.15;36.5648;19.8906;19.8703;19.5539;20.483;18.6909
17.12.15;36.5648;18.3902;19.0315;19.122;20.3825;18.7154
18.12.15;36.5648;18.4511;19.0488;19.2261;20.4397;18.8325
